95116,2441957
95110,2441620
95108,2441485
95106,2441418
95103,2441351
95064,2440602
95062,2440466
95056,2440258
95055,2440188
95052,2439978
95050,2439839
95044,2439622
95041,2439416
95038,2439279
95037,2439208
95036,2439143
95031,2438872
95030,2438804
95020,2438471
95018,2438341
95017,2438274
95012,2438006
95009,2437805
95008,2437738
95007,2437671
95002,2437339
94999,2437215
94998,2437156
94978,2437031
94976,2436905
94970,2436528
94966,2436466
94955,2436019
94952,2435832
94951,2435771
94949,2435654
94947,2435535
94945,2435414
94941,2435288
94937,2435044
97321,2507128
94933,2434978
94931,2434917
94930,2434857
94926,2434595
94925,2434530
98228,2534209
94915,2434209
94913,2434084
94904,2433959
94901,2433832
94808,2433625
94806,2433486
94803,2433277
94712,2433016
94705,2432643
94701,2432394
94661,2432203
94623,2431891
94621,2431768
94618,2431582
94617,2431520
94614,2431395
94611,2431206
94605,2430827
96067,2480731
94604,2430764
94598,2430444
94597,2430372
94596,2430300
95220,2446178
94595,2430227
94590,2430044
94587,2429852
94586,2429792
94581,2429532
98256,2535728
94579,2429400
94576,2429207
94575,2429141
94573,2429015
94571,2428887
94566,2428563
94565,2428494
94564,2428429
94563,2428363
94561,2428239
94560,2428178
94558,2428067
94556,2427937
94553,2427803
94552,2427735
94551,2427673
94550,2427610
94549,2427540
94548,2427471
94547,2427404
94546,2427336
94541,2427025
94538,2426839
94536,2426716
94533,2426525
94531,2426458
94525,2426052
94524,2425986
94522,2425847
94519,2425645
94517,2425514
94513,2425252
94511,2425110
94509,2424981
94508,2424924
94507,2424859
94306,2424059
94302,2423792
94299,2423656
95899,2472516
94297,2423520
96101,2482443
94296,2423452
94295,2423384
94293,2423248
97702,2519031
95406,2453991
94290,2423112
94289,2423043
94288,2422975
94286,2422839
94283,2422636
94279,2422432
94269,2422019
94268,2421951
94261,2421679
94256,2421406
94254,2421338
94252,2421269
94250,2421200
94248,2421064
94245,2420927
94244,2420860
94240,2420792
94236,2420587
94235,2420519
94208,2420042
94205,2419834
94204,2419766
94188,2419606
94172,2419419
94164,2419326
94163,2419232
94160,2419045
94159,2418952
94158,2418859
94151,2418766
94146,2418580
94145,2418486
94134,2417740
94133,2417647
94127,2417111
94123,2416736
94118,2416266
94115,2415987
94108,2415428
94103,2415054
94102,2414960
94085,2414614
94083,2414538
94074,2414393
94065,2414191
94064,2414122
94063,2414052
94061,2413915
94042,2413639
94039,2413422
94038,2413355
99832,2588799
94037,2413291
94030,2413156
94028,2413085
94025,2412886
99159,2564812
94023,2412749
94022,2412681
94020,2412550
94018,2412413
94015,2412214
94002,2411884
98847,2556656
93962,2411818
93960,2411756
93950,2411491
93943,2411363
93933,2411173
99599,2575199
93932,2411110
93930,2411045
93928,2410983
93925,2410793
93924,2410724
93921,2410526
99645,2578097
93920,2410463
93915,2410400
93908,2410274
93907,2410211
93844,2409838
93792,2409658
93791,2409597
93779,2409417
93778,2409356
93777,2409295
93774,2409114
93771,2408933
93761,2408752
93750,2408570
93747,2408509
93745,2408448
93730,2408147
93729,2408087
93724,2407787
93712,2407182
93711,2407121
94271,2422086
93710,2407061
93707,2406881
93706,2406821
93703,2406641
93702,2406583
93701,2406523
93675,2406457
93669,2406278
93666,2406087
93651,2405388
93650,2405329
93648,2405206
93646,2405082
93642,2404823
93637,2404517
93635,2404393
93634,2404332
93630,2404132
93627,2404016
93626,2403955
93619,2403523
93616,2403401
93614,2403278
93612,2403155
95010,2437873
93608,2402901
93605,2402719
93596,2402346
93592,2402279
93590,2402145
93584,2402011
93581,2401951
93561,2401756
93560,2401696
93558,2401621
93555,2401497
93552,2401298
93550,2401165
93545,2400985
93543,2400854
93542,2400790
93541,2400729
93536,2400594
93530,2400272
93529,2400211
93528,2400147
93526,2400024
93524,2399966
93501,2399062
93475,2398916
93465,2398843
93464,2398775
93463,2398706
93461,2398638
93453,2398128
93450,2397918
93449,2397843
93448,2397769
93445,2397551
93441,2397265
93438,2397127
93436,2396993
93433,2396780
93423,2396224
93422,2396151
93421,2396075
93412,2395927
93410,2395849
93405,2395459
93403,2395381
93402,2395309
93401,2395231
93390,2395165
93380,2394659
93313,2394536
93308,2394283
93307,2394220
93306,2394157
93304,2394031
93291,2393719
93290,2393657
93280,2393293
93636,2404457
93278,2393170
93274,2392928
93268,2392681
93266,2392555
93261,2392297
93258,2392173
93252,2391859
93251,2391796
93249,2391672
93245,2391489
93244,2391425
93241,2391250
93240,2391187
93235,2390938
95320,2449608
93234,2390880
93230,2390760
93901,2409959
93224,2390515
93221,2390318
93220,2390260
93216,2390079
95125,2442563
93212,2389960
93205,2389633
93204,2389574
98824,2555543
93199,2389328
93190,2389254
93160,2389179
93150,2389105
93120,2388809
93118,2388740
96208,2485844
93111,2388532
93105,2388085
93103,2388012
93102,2387938
93099,2387796
93094,2387730
93065,2387535
93063,2387406
93062,2387339
93044,2387138
93043,2387061
96717,2486924
93040,2386862
93035,2386742
93034,2386680
99701,2581823
93031,2386496
93022,2386259
93012,2385800
93011,2385736
93010,2385671
93009,2385609
93006,2385484
93001,2385174
92899,2385113
92885,2384917
92878,2384537
92877,2384475
92871,2384410
92870,2384347
92869,2384286
92868,2384226
92867,2384167
92865,2384045
92864,2383985
92859,2383680
92857,2383620
92856,2383560
92844,2383300
92842,2383169
92841,2383103
92838,2382974
92836,2382846
92831,2382531
92825,2382470
92821,2382296
92817,2382234
92815,2382111
92809,2381870
92807,2381747
92803,2381501
92801,2381378
92782,2381254
92735,2381069
92706,2380679
92704,2380553
92697,2380236
92692,2380030
92691,2379962
92690,2379895
93442,2397337
92688,2379818
92684,2379688
92683,2379623
92678,2379486
92677,2379417
92675,2379281
92674,2379215
92673,2379148
92662,2378948
92657,2378615
92654,2378419
92651,2378221
92648,2378017
92647,2377948
92646,2377877
92637,2377811
92629,2377682
92628,2377617
92626,2377489
92625,2377420
92623,2377295
92620,2377235
92619,2377174
92618,2377114
92617,2377054
92616,2376994
92614,2376864
92604,2376416
92599,2376234
92596,2376167
92592,2375972
92587,2375709
92586,2375644
92585,2375579
95468,2457355
92582,2375376
92581,2375308
92572,2375246
92571,2375186
92567,2375060
92563,2374930
92556,2374652
92555,2374582
92552,2374371
92551,2374299
92549,2374232
95258,2448238
92543,2373920
92521,2373453
92519,2373385
92516,2373174
92515,2373108
92507,2372778
92506,2372712
92505,2372646
92504,2372580
92501,2372381
92423,2372229
92415,2372076
92411,2371926
92402,2371317
95763,2469413
92395,2370960
92392,2370740
92389,2370611
92386,2370540
92376,2370121
92369,2369702
92352,2368900
92350,2368828
92344,2368548
92342,2368476
92337,2368116
92332,2367770
92331,2367707
92328,2367576
92323,2367299
92321,2367149
92318,2367014
92316,2366869
92313,2366647
92310,2366437
92309,2366371
92308,2366297
92307,2366222
92305,2366148
92304,2366081
92282,2365663
92280,2365530
98430,2544417
92275,2365237
92273,2365109
92270,2365038
97451,2513261
92266,2364828
92264,2364759
92257,2364280
92252,2363934
92250,2363806
92248,2363674
92244,2363543
98304,2538198
92242,2363411
92236,2363126
97205,2502649
92234,2362983
92233,2362917
92418,2372152
92230,2362725
92226,2362598
92220,2362343
92210,2362207
92203,2362145
92201,2362022
92196,2361760
92193,2361626
92192,2361560
92182,2361230
92179,2361163
92178,2361098
92172,2360701
92161,2360103
92154,2359771
92152,2359638
92150,2359571
92149,2359505
94940,2435229
92145,2359372
92142,2359237
92140,2359170
92136,2358905
92134,2358771
92132,2358705
92131,2358638
97016,2496169
92129,2358506
92128,2358441
92126,2358309
92124,2358243
92122,2358111
92119,2357913
92114,2357582
92110,2357319
92106,2357054
92102,2356790
92092,2356526
92091,2356456
92088,2356390
98188,2532835
92085,2356260
92075,2355802
92074,2355740
92070,2355546
92068,2355411
92067,2355340
92058,2354879
92039,2354212
92037,2354081
92036,2354018
92027,2353689
92024,2353492
92010,2352838
92008,2352708
91977,2352159
91976,2352089
91962,2351957
91951,2351886
91950,2351815
91948,2351745
91945,2351605
91941,2351346
91933,2351146
91916,2350816
94239,2420724
91915,2350748
91914,2350679
91912,2350543
91905,2350148
91804,2349760
91803,2349692
91802,2349626
91801,2349558
91792,2349418
91790,2349277
91771,2348461
91769,2348328
91766,2348132
91761,2347782
91758,2347644
91756,2347572
91755,2347500
91752,2347362
91749,2347228
91745,2346943
91744,2346874
99171,2565363
91743,2346807
91740,2346671
91732,2346239
91722,2345821
98408,2543637
91715,2345670
91714,2345594
97125,2501022
91710,2345457
96118,2483443
91709,2345383
91708,2345317
91617,2344956
91616,2344883
91612,2344664
91610,2344521
91609,2344448
91607,2344301
91605,2344151
91604,2344082
91603,2344009
91711,2345525
91526,2343796
91521,2343599
91507,2343404
91503,2343140
91502,2343074
91501,2343010
91499,2342944
91495,2342807
91482,2342740
91470,2342672
91423,2342470
91416,2342404
91408,2341993
91405,2341792
91395,2341377
91387,2341022
91385,2340883
91384,2340818
91383,2340746
91382,2340674
91381,2340599
91376,2340391
91372,2340322
91367,2340176
91365,2340103
91364,2340033
97639,2518771
91362,2339965
91358,2339685
91356,2339555
91355,2339488
91353,2339351
91352,2339282
91350,2339138
91345,2338994
91344,2338922
91342,2338787
98326,2539012
91341,2338717
91340,2338645
91337,2338580
91333,2338383
91331,2338317
91330,2338248
91329,2338179
91328,2338110
91326,2337968
91321,2337697
91320,2337630
91316,2337497
91313,2337428
91310,2337290
91308,2337151
91306,2337014
91304,2336872
91302,2336734
91301,2336662
91226,2336594
91225,2336527
91224,2336455
91209,2336116
91208,2336049
91205,2335845
91204,2335778
91203,2335711
91201,2335578
91185,2335310
91126,2335041
91125,2334974
91121,2334772
96154,2485296
91118,2334703
91110,2334365
91109,2334298
91108,2334228
91106,2334095
91105,2334028
91104,2333962
91103,2333895
91102,2333828
91066,2333627
91042,2333424
91040,2333290
91024,2332999
91021,2332860
91020,2332793
91016,2332660
91011,2332500
93657,2405698
91010,2332435
91007,2332239
91003,2332106
91001,2332039
90847,2331697
90846,2331627
95113,2441821
90844,2331559
90842,2331490
90840,2331421
90835,2331351
90833,2331212
90832,2331145
95039,2439348
90810,2330730
90808,2330592
90806,2330453
90805,2330384
90802,2330178
90755,2330040
90749,2329975
90747,2329843
90745,2329714
90742,2329518
90733,2329318
90732,2329250
90721,2329047
90720,2328981
90715,2328775
96759,2489185
90714,2328707
90711,2328506
90710,2328437
90707,2328369
90706,2328300
90704,2328236
90680,2327975
90671,2327899
90662,2327753
90661,2327683
90660,2327612
90652,2327547
90640,2327344
90639,2327276
90637,2327139
96722,2487231
90631,2326952
90630,2326891
90622,2326702
90620,2326575
90609,2326440
90608,2326373
90606,2326239
90603,2326037
90602,2325970
90501,2325233
90411,2325161
90410,2325090
90409,2325018
90407,2324876
90406,2324804
90403,2324591
90401,2324450
90310,2324245
90309,2324177
90307,2324040
90305,2323905
90304,2323837
90303,2323768
95736,2468810
90294,2323420
90292,2323274
90277,2322928
90275,2322851
95054,2440118
90270,2322629
90265,2322417
96747,2488523
90263,2322289
90261,2322156
90248,2321673
90245,2321537
90241,2321405
90233,2321205
90231,2321064
90224,2320928
90223,2320861
90210,2320373
90201,2320167
90099,2320025
90096,2319955
90094,2319815
90093,2319745
90091,2319675
90088,2319466
90087,2319396
90084,2319255
90083,2319184
90082,2319113
90080,2318972
90079,2318902
97875,2523823
90078,2318831
90077,2318761
90073,2318480
98645,2553010
97442,2512760
90070,2318268
90066,2317987
90063,2317776
97217,2503431
90061,2317634
90060,2317564
90059,2317493
90052,2316999
90051,2316929
90050,2316858
90044,2316436
90042,2316296
90041,2316225
90038,2316015
90037,2315946
90036,2315873
90034,2315732
90031,2315523
90026,2315173
90025,2315103
90023,2314963
98014,2526157
90020,2314753
90018,2314615
90013,2314262
90011,2314121
90008,2313910
95023,2438602
90007,2313840
90001,2313418
89831,2313044
89830,2312983
89823,2312744
89822,2312686
89821,2312615
89815,2312482
89721,2312236
89713,2312081
89712,2312004
89706,2311849
89704,2311714
89703,2311637
89702,2311560
89595,2311367
89570,2311309
89555,2311193
89521,2311017
89519,2310899
97333,2507674
89515,2310840
89513,2310786
89511,2310670
89510,2310611
89508,2310495
89506,2310380
89504,2310264
89503,2310205
89502,2310147
89496,2310025
89449,2309684
89445,2309425
89444,2309362
89438,2309051
89436,2308991
89435,2308931
92084,2356196
89432,2308746
89429,2308565
89428,2308502
89427,2308440
89426,2308369
89421,2308059
89419,2307934
89418,2307874
89402,2307006
89319,2306945
89316,2306756
89315,2306695
89311,2306565
89199,2306383
89185,2306137
89179,2305952
89169,2305643
89160,2305207
89159,2305147
89157,2305024
89156,2304962
89155,2304900
89151,2304655
89150,2304593
94304,2423925
89149,2304531
89146,2304344
89145,2304282
89143,2304157
89141,2304034
89140,2303972
89138,2303848
89133,2303538
89131,2303413
89130,2303352
89128,2303227
89125,2303042
89123,2302919
91504,2343206
89122,2302856
89120,2302731
89119,2302669
89118,2302606
89117,2302544
89112,2302232
89109,2302049
89106,2301862
89103,2301678
89101,2301554
89086,2301416
89081,2301211
89070,2301019
97494,2515464
89049,2300602
89043,2300226
89042,2300164
89039,2299982
89037,2299916
89034,2299788
89031,2299584
89029,2299453
89028,2299392
89027,2299331
89023,2299096
89022,2299035
89021,2298973
94267,2421884
89019,2298849
93953,2411559
89017,2298724
89014,2298537
89013,2298470
89012,2298407
89011,2298344
89009,2298219
90247,2321607
89007,2298091
89001,2297717
88905,2297655
88901,2297593
88590,2297472
88586,2297233
88585,2297174
88584,2297115
88576,2296639
88569,2296225
88565,2295988
88563,2295929
88562,2295870
88561,2295811
88560,2295753
95156,2444100
88559,2295694
88558,2295636
88553,2295340
88550,2295281
88549,2295221
88548,2295161
88546,2295043
88545,2294984
88544,2294924
88535,2294457
88534,2294398
88533,2294339
88530,2294160
88528,2294041
88527,2293981
88524,2293803
88523,2293744
88519,2293570
88514,2293334
88513,2293275
88436,2292970
88431,2292722
88427,2292601
88424,2292482
91206,2335914
88422,2292421
88421,2292356
93206,2389692
88418,2292234
88417,2292171
88416,2292101
88415,2292040
88354,2291684
93670,2406336
88349,2291380
88348,2291313
88346,2291181
88344,2291062
88343,2291001
88342,2290939
88340,2290819
88339,2290760
88338,2290699
88324,2290365
88323,2290298
88321,2290237
88318,2290176
88316,2290051
88311,2289871
88267,2289627
88265,2289568
88264,2289509
88262,2289391
88260,2289331
88255,2289212
88244,2288924
88242,2288867
88240,2288754
88230,2288575
88211,2288339
88210,2288279
88203,2288217
88136,2288037
88135,2287977
88134,2287917
88133,2287853
88130,2287724
88125,2287597
88123,2287473
88122,2287411
88120,2287297
88119,2287234
88118,2287174
88112,2286865
88101,2286684
88072,2286561
88065,2286503
88062,2286368
88056,2286178
97452,2513318
88049,2285792
88048,2285726
88047,2285657
88040,2285222
