4,"Zip
Code","Place
Name",State,County,Lat,Long,RandomColumn
52648,Pilot Grove,IA,Lee,40.7628,-91.5368,0.6105200758742947
52649,Salem,IA,Henry,40.8568,-91.6336,0.49976634257347496
52650,Sperry,IA,Des Moines,40.9419,-91.185,0.9654525433931174
52651,Stockport,IA,Van Buren,40.8584,-91.8141,0.41522359906838247
52652,Swedesburg,IA,Henry,41.1043,-91.547,0.30289972644784
52653,Wapello,IA,Louisa,41.207,-91.1719,0.9726003417707187
52654,Wayland,IA,Henry,41.1449,-91.6589,0.07803539628976008
52655,West Burlington,IA,Des Moines,40.8321,-91.1799,0.7869631168146252
52656,West Point,IA,Lee,40.715,-91.4397,0.4860716469478815
52657,Saint Paul,IA,Lee,40.7695,-91.5171,0.5745089583424664
52658,Wever,IA,Lee,40.7067,-91.2268,0.1429146843903608
52659,Winfield,IA,Henry,41.1257,-91.4379,0.5619924567363155
52660,Yarmouth,IA,Des Moines,40.9835,-91.3026,0.3646926323601988
52701,Andover,IA,Clinton,41.9792,-90.2518,0.41534738862359366
52720,Atalissa,IA,Muscatine,41.5614,-91.1748,0.3731856812034986
52721,Bennett,IA,Cedar,41.7353,-90.9656,0.6880994990346275
52722,Bettendorf,IA,Scott,41.5509,-90.4942,0.3577404903903929
52726,Blue Grass,IA,Scott,41.5112,-90.738,0.891038943779522
52727,Bryant,IA,Clinton,41.9629,-90.3388,0.5761482670574344
52728,Buffalo,IA,Scott,41.4564,-90.7235,0.1483379795224432
52729,Calamus,IA,Clinton,41.8111,-90.7416,0.5465313922663246
52730,Camanche,IA,Clinton,41.7886,-90.2709,0.005106303087215713
52731,Charlotte,IA,Clinton,41.9779,-90.4782,0.3533320075680325
52732,Clinton,IA,Clinton,41.8517,-90.2078,0.257001253603678
52733,Clinton,IA,Clinton,41.8445,-90.1887,0.84113466302073
52734,Clinton,IA,Clinton,41.8444,-90.1885,0.42438874906483304
52736,Clinton,IA,Clinton,41.8445,-90.1887,0.3161626977260399
52737,Columbus City,IA,Louisa,41.2593,-91.3747,0.6118046866264822
52738,Columbus Junction,IA,Louisa,41.2926,-91.3006,0.5965152667512839
52739,Conesville,IA,Muscatine,41.3805,-91.3465,0.3463291513241872
52742,De Witt,IA,Clinton,41.8267,-90.5237,0.2568392924188868
52745,Dixon,IA,Scott,41.7113,-90.7553,0.9625911748243942
52746,Donahue,IA,Scott,41.7093,-90.6829,0.5586280769900583
52747,Durant,IA,Cedar,41.6145,-90.91,0.9232585187767899
52748,Eldridge,IA,Scott,41.6635,-90.5634,0.16539289829504877
52749,Fruitland,IA,Muscatine,41.3486,-91.1237,0.5026204397002328
52750,Goose Lake,IA,Clinton,41.9799,-90.3819,0.10801052152042878
52751,Grand Mound,IA,Clinton,41.8501,-90.6695,0.7821459575360976
52752,Grandview,IA,Louisa,41.2759,-91.1885,0.993892397691935
52753,Le Claire,IA,Scott,41.6082,-90.3628,0.10818355730794749
52754,Letts,IA,Louisa,41.293,-91.204,0.7767960222813967
52755,Lone Tree,IA,Johnson,41.4988,-91.4363,0.9027797804850902
52756,Long Grove,IA,Scott,41.7213,-90.5534,0.14338361762644225
52757,Low Moor,IA,Clinton,41.8017,-90.3549,0.23558123239831597
52758,Mc Causland,IA,Scott,41.743,-90.4539,0.5008747097118672
52759,Montpelier,IA,Muscatine,41.4625,-90.8088,0.6672594483513067
52760,Moscow,IA,Muscatine,41.5646,-91.0859,0.0442410011050568
52761,Muscatine,IA,Muscatine,41.4304,-91.0509,0.33167919752461295
52765,New Liberty,IA,Scott,41.7132,-90.8599,0.9192148142403108
52766,Nichols,IA,Muscatine,41.4766,-91.2931,0.5620880719546764
52767,Pleasant Valley,IA,Scott,41.5746,-90.4213,0.5592200137114104
52768,Princeton,IA,Scott,41.6858,-90.3706,0.5963710745947141
52769,Stockton,IA,Muscatine,41.5914,-90.8588,0.009702044402357557
52771,Teeds Grove,IA,Clinton,41.9991,-90.2187,0.9007639710323856
52772,Tipton,IA,Cedar,41.7563,-91.1362,0.5965552857475768
52773,Walcott,IA,Scott,41.6453,-90.7256,0.7724819786689943
52774,Welton,IA,Clinton,41.9081,-90.5954,0.5387825128105415
52776,West Liberty,IA,Muscatine,41.5701,-91.2668,0.8146595489696021
52777,Wheatland,IA,Clinton,41.8259,-90.8402,0.7557221907994846
52778,Wilton,IA,Muscatine,41.5858,-91.01,0.6058501429205613
52801,Davenport,IA,Scott,41.5208,-90.5745,0.9900304569325918
52802,Davenport,IA,Scott,41.5164,-90.6141,0.22574484165316722
52803,Davenport,IA,Scott,41.5385,-90.5613,0.47379277554019383
52804,Davenport,IA,Scott,41.5386,-90.6115,0.8552556155247781
52805,Davenport,IA,Scott,41.613,-90.6063,0.84363998690178
52806,Davenport,IA,Scott,41.5733,-90.6038,0.0890394129320925
52807,Davenport,IA,Scott,41.5618,-90.5403,0.1630180217249193
52808,Davenport,IA,Scott,41.613,-90.6063,0.22434375743109125
52809,Davenport,IA,Scott,41.613,-90.6063,0.23639702477590696
53001,Adell,WI,Sheboygan,43.6151,-88.0254,0.5115599764421487
53002,Allenton,WI,Washington,43.4681,-88.3539,0.2793889221091872
53003,Ashippun,WI,Dodge,43.2119,-88.5162,0.22031588389580126
53004,Belgium,WI,Ozaukee,43.4995,-87.8509,0.5183425348395455
53005,Brookfield,WI,Waukesha,43.0622,-88.098,0.26282093032661724
53006,Brownsville,WI,Dodge,43.6028,-88.523,0.5496163667865234
53007,Butler,WI,Waukesha,43.1054,-88.071,0.6469997787584739
53008,Brookfield,WI,Waukesha,43.0606,-88.1065,0.7153884625896509
53010,Campbellsport,WI,Fond du Lac,43.6042,-88.2729,0.42057953148081073
53011,Cascade,WI,Sheboygan,43.6591,-88.0947,0.1650066314946882
53012,Cedarburg,WI,Ozaukee,43.3034,-88.0029,0.8438058946974081
53013,Cedar Grove,WI,Sheboygan,43.5751,-87.8401,0.7215620129900142
53014,Chilton,WI,Calumet,44.0242,-88.1827,0.4828649597237423
53015,Cleveland,WI,Manitowoc,43.9217,-87.7673,0.4701071348750502
53016,Clyman,WI,Dodge,43.3107,-88.7144,0.4360403202578892
53017,Colgate,WI,Washington,43.1998,-88.2406,0.5669153758544514
53018,Delafield,WI,Waukesha,43.05,-88.3972,0.9893369437669887
53019,Eden,WI,Fond du Lac,43.6959,-88.3266,0.8786998250952555
53020,Elkhart Lake,WI,Sheboygan,43.8436,-87.9767,0.4755203699834607
53021,Fredonia,WI,Ozaukee,43.477,-87.9612,0.7342053076482973
53022,Germantown,WI,Washington,43.2189,-88.1165,0.2779610706853797
53023,Glenbeulah,WI,Sheboygan,43.7666,-88.1049,0.5549274458564164
53024,Grafton,WI,Ozaukee,43.3231,-87.9521,0.38153877622133714
53026,Greenbush,WI,Sheboygan,43.7767,-88.084,0.21839263850196455
53027,Hartford,WI,Washington,43.3157,-88.3707,0.5705756311490965
53029,Hartland,WI,Waukesha,43.1172,-88.3446,0.035960447470042234
53031,Hingham,WI,Sheboygan,43.6394,-87.9157,0.7348529113719845
53032,Horicon,WI,Dodge,43.4469,-88.631,0.20816099830083035
53033,Hubertus,WI,Washington,43.2343,-88.2311,0.19091923691393642
53034,Hustisford,WI,Dodge,43.3305,-88.603,0.5553155188492073
53035,Iron Ridge,WI,Dodge,43.3934,-88.5441,0.9998003093836233
53036,Ixonia,WI,Jefferson,43.1477,-88.5886,0.28137202912727544
53037,Jackson,WI,Washington,43.3252,-88.1626,0.1160387688876443
53038,Johnson Creek,WI,Jefferson,43.0751,-88.7836,0.3392103425094155
53039,Juneau,WI,Dodge,43.3792,-88.6845,0.9744252745205202
53040,Kewaskum,WI,Washington,43.5214,-88.1925,0.5349887755677798
53042,Kiel,WI,Manitowoc,43.9341,-87.9956,0.12967939730257594
53044,Kohler,WI,Sheboygan,43.7381,-87.7867,0.712768663662408
53045,Brookfield,WI,Waukesha,43.0668,-88.1469,0.9671609377170891
53046,Lannon,WI,Waukesha,43.1497,-88.1639,0.811448851084767
53047,Lebanon,WI,Dodge,43.2568,-88.6281,0.9022981615503642
53048,Lomira,WI,Dodge,43.5795,-88.4513,0.9647733991689689
53049,Malone,WI,Fond du Lac,43.8753,-88.2871,0.6090208645094404
53050,Mayville,WI,Dodge,43.5045,-88.5451,0.5544838253671781
53051,Menomonee Falls,WI,Waukesha,43.1602,-88.1128,0.8844558923953713
53052,Menomonee Falls,WI,Waukesha,43.1789,-88.1173,0.13698525241210646
53056,Merton,WI,Waukesha,43.146,-88.3097,0.703925877779802
53057,Mount Calvary,WI,Fond du Lac,43.8142,-88.2399,0.4190822311068797
53058,Nashotah,WI,Waukesha,43.1118,-88.4089,0.16486882913445566
53059,Neosho,WI,Dodge,43.2978,-88.5205,0.8483917084263438
53060,Newburg,WI,Washington,43.4338,-88.0623,0.3686973442118827
53061,New Holstein,WI,Calumet,43.9446,-88.0911,0.7549615827187739
53062,New Holstein,WI,Calumet,44.0679,-88.2231,0.041555679828981895
53063,Newton,WI,Manitowoc,43.9836,-87.7848,0.4606646852159476
53064,North Lake,WI,Waukesha,43.1561,-88.3707,0.48396381505922415
53065,Oakfield,WI,Fond du Lac,43.6864,-88.5569,0.022278812287040206
53066,Oconomowoc,WI,Waukesha,43.1095,-88.4862,0.1467305592999414
53069,Okauchee,WI,Waukesha,43.113,-88.4323,0.6109667458208867
53070,Oostburg,WI,Sheboygan,43.6229,-87.797,0.961084644051258
53072,Pewaukee,WI,Waukesha,43.0788,-88.2729,0.8364081569242506
53073,Plymouth,WI,Sheboygan,43.7526,-87.9779,0.09990946099570774
53074,Port Washington,WI,Ozaukee,43.3955,-87.8797,0.6391069101448487
53075,Random Lake,WI,Sheboygan,43.5672,-87.9816,0.46062681024249996
53076,Richfield,WI,Washington,43.2739,-88.2155,0.9723351614382847
53078,Rubicon,WI,Dodge,43.3121,-88.4528,0.49024537326946904
53079,Saint Cloud,WI,Fond du Lac,43.8074,-88.1845,0.9760919896948647
53080,Saukville,WI,Ozaukee,43.3913,-87.9568,0.11629692859717167
53081,Sheboygan,WI,Sheboygan,43.741,-87.7247,0.6640697853746707
53082,Sheboygan,WI,Sheboygan,43.7183,-87.6187,0.2778022197591179
53083,Sheboygan,WI,Sheboygan,43.8176,-87.766,0.04842348077038705
53085,Sheboygan Falls,WI,Sheboygan,43.7266,-87.8242,0.5716622135582106
53086,Slinger,WI,Washington,43.3322,-88.2824,0.6380550121894669
53088,Stockbridge,WI,Calumet,44.0717,-88.299,0.5547931228599625
53089,Sussex,WI,Waukesha,43.1441,-88.2271,0.4858807508130839
53090,West Bend,WI,Washington,43.4438,-88.1963,0.9707059830431002
53091,Theresa,WI,Dodge,43.5045,-88.4478,0.5817174865317354
53092,Mequon,WI,Ozaukee,43.2364,-87.9845,0.9677163378534072
53093,Waldo,WI,Sheboygan,43.6571,-87.9722,0.7369447598174187
53094,Watertown,WI,Jefferson,43.193,-88.7185,0.13410436898433042
53095,West Bend,WI,Washington,43.4224,-88.1845,0.4672806030057871
53097,Mequon,WI,Ozaukee,43.2461,-88.0046,0.8926840477951837
53098,Watertown,WI,Dodge,43.2764,-88.7154,0.9419959158163896
53099,Woodland,WI,Dodge,43.3703,-88.5187,0.8713207138987275
53101,Bassett,WI,Kenosha,42.5406,-88.2279,0.5153066743299511
53102,Benet Lake,WI,Kenosha,42.5001,-88.08,0.5489786871628098
53103,Big Bend,WI,Waukesha,42.8885,-88.2122,0.8959647593791972
53104,Bristol,WI,Kenosha,42.5325,-88.0478,0.24131284003654674
53105,Burlington,WI,Racine,42.666,-88.2749,0.45296883416837186
53108,Caledonia,WI,Racine,42.8295,-87.9228,0.2178747966751029
53109,Camp Lake,WI,Kenosha,42.536,-88.1444,0.7871545056318975
53110,Cudahy,WI,Milwaukee,42.949,-87.862,0.8803462098987848
53114,Darien,WI,Walworth,42.5973,-88.7508,0.9781284540537943
53115,Delavan,WI,Walworth,42.6227,-88.6277,0.08694980065862168
53118,Dousman,WI,Waukesha,43.0142,-88.4726,0.8441146640262088
53119,Eagle,WI,Waukesha,42.8809,-88.4674,0.12219195494862378
53120,East Troy,WI,Walworth,42.8035,-88.4092,0.4778645047010439
53121,Elkhorn,WI,Walworth,42.7009,-88.5462,0.41304903086446687
53122,Elm Grove,WI,Waukesha,43.0479,-88.0854,0.862890772152187
53125,Fontana,WI,Walworth,42.5429,-88.5684,0.9975963111062434
53126,Franksville,WI,Racine,42.7859,-87.9873,0.7000433935692434
53127,Genesee Depot,WI,Waukesha,42.9601,-88.3745,0.003977017197931421
53128,Genoa City,WI,Walworth,42.5323,-88.3485,0.15625467201394994
53129,Greendale,WI,Milwaukee,42.9373,-87.9943,0.16139722820897218
53130,Hales Corners,WI,Milwaukee,42.941,-88.0503,0.20625833974268293
53132,Franklin,WI,Milwaukee,42.9017,-88.0086,0.29485640299760707
53137,Helenville,WI,Jefferson,43.009,-88.6726,0.6569143706360424
53138,Honey Creek,WI,Walworth,42.7483,-88.3079,0.670275301052086
53139,Kansasville,WI,Racine,42.7012,-88.118,0.8836248057554343
53140,Kenosha,WI,Kenosha,42.6052,-87.8299,0.31966809950860997
53141,Kenosha,WI,Kenosha,42.5847,-87.8212,0.719161342608596
53142,Kenosha,WI,Kenosha,42.556,-87.8705,0.9978965090007722
53143,Kenosha,WI,Kenosha,42.5617,-87.8301,0.014009742322933394
53144,Kenosha,WI,Kenosha,42.6058,-87.8762,0.504590969486884
53146,New Berlin,WI,Waukesha,42.974,-88.1553,0.5745907165335675
53147,Lake Geneva,WI,Walworth,42.5881,-88.4554,0.1574183628628656
53148,Lyons,WI,Walworth,42.6487,-88.359,0.1331313650848459
53149,Mukwonago,WI,Waukesha,42.8821,-88.3451,0.5858509303798897
53150,Muskego,WI,Waukesha,42.9047,-88.1214,0.45247716825038
53151,New Berlin,WI,Waukesha,42.9822,-88.0946,0.6717328265838434
53152,New Munster,WI,Kenosha,42.5746,-88.2326,0.2513958036384196
53153,North Prairie,WI,Waukesha,42.9385,-88.395,0.9090412980330872
53154,Oak Creek,WI,Milwaukee,42.8892,-87.9027,0.18909630768179087
53156,Palmyra,WI,Jefferson,42.8793,-88.5903,0.11418994287893203
53157,Pell Lake,WI,Walworth,42.54,-88.3582,0.5026871635396616
53158,Pleasant Prairie,WI,Kenosha,42.5293,-87.8855,0.06375772248566736
53159,Powers Lake,WI,Kenosha,42.5557,-88.2969,0.30217794516607643
53167,Rochester,WI,Racine,42.7414,-88.2243,0.9816972821846227
53168,Salem,WI,Kenosha,42.5709,-88.1287,0.8338211777173183
53170,Silver Lake,WI,Kenosha,42.552,-88.1608,0.7341114364822726
53171,Somers,WI,Kenosha,42.6423,-87.9032,0.002676105051797273
53172,South Milwaukee,WI,Milwaukee,42.9105,-87.8646,0.8837541200324177
53176,Springfield,WI,Walworth,42.636,-88.416,0.5815937137900479
53177,Sturtevant,WI,Racine,42.6967,-87.9031,0.7779082452243271
53178,Sullivan,WI,Jefferson,42.9982,-88.6026,0.5030876140950996
53179,Trevor,WI,Kenosha,42.5201,-88.1387,0.6096676801257108
53181,Twin Lakes,WI,Kenosha,42.5232,-88.2573,0.8176057185963725
53182,Union Grove,WI,Racine,42.6896,-88.039,0.6788501117969272
53183,Wales,WI,Waukesha,43.0088,-88.3787,0.8467221581736503
53184,Walworth,WI,Walworth,42.535,-88.6027,0.2984010306566215
53185,Waterford,WI,Racine,42.7632,-88.1974,0.8198354726463807
53186,Waukesha,WI,Waukesha,42.9993,-88.2196,0.8029408980797644
53187,Waukesha,WI,Waukesha,43.0117,-88.2315,0.9124038596193169
53188,Waukesha,WI,Waukesha,43.0128,-88.2705,0.9983160082083808
53189,Waukesha,WI,Waukesha,42.9516,-88.2963,0.6180461391752019
53190,Whitewater,WI,Walworth,42.8272,-88.7429,0.2887155131449871
53191,Williams Bay,WI,Walworth,42.5767,-88.5431,0.47662610392690596
53192,Wilmot,WI,Kenosha,42.5128,-88.182,0.109739231432044
53194,Woodworth,WI,Kenosha,42.5581,-88.0012,0.2236660465498198
53195,Zenda,WI,Walworth,42.5136,-88.4843,0.2604671622773166
53201,Milwaukee,WI,Milwaukee,43.0389,-87.9065,0.051306119293418107
53202,Milwaukee,WI,Milwaukee,43.0506,-87.8968,0.5317680480247962
53203,Milwaukee,WI,Milwaukee,43.0403,-87.9154,0.8948462947430333
53204,Milwaukee,WI,Milwaukee,43.0158,-87.9317,0.3712093758550643
53205,Milwaukee,WI,Milwaukee,43.0528,-87.9353,0.00836713478998341
53206,Milwaukee,WI,Milwaukee,43.0753,-87.9347,0.6322832868861503
53207,Milwaukee,WI,Milwaukee,42.9751,-87.8947,0.050465543984432926
53208,Milwaukee,WI,Milwaukee,43.0488,-87.9625,0.4281800500277704
53209,Milwaukee,WI,Milwaukee,43.1188,-87.9478,0.8651218773024936
53210,Milwaukee,WI,Milwaukee,43.0685,-87.9715,0.03257407153827652
53211,Milwaukee,WI,Milwaukee,43.082,-87.8895,0.5133503048991093
53212,Milwaukee,WI,Milwaukee,43.0712,-87.9084,0.34928585117039357
53213,Milwaukee,WI,Milwaukee,43.0488,-88.0015,0.7252344152809287
53214,Milwaukee,WI,Milwaukee,43.0215,-88.0176,0.9421954669183019
53215,Milwaukee,WI,Milwaukee,43.006,-87.9429,0.09619407547930414
53216,Milwaukee,WI,Milwaukee,43.0859,-87.9742,0.7847645255276519
53217,Milwaukee,WI,Milwaukee,43.1409,-87.9073,0.6634800442077532
53218,Milwaukee,WI,Milwaukee,43.1122,-87.9932,0.7886756967347017
53219,Milwaukee,WI,Milwaukee,42.9959,-87.9944,0.5281431067232695
53220,Milwaukee,WI,Milwaukee,42.9559,-87.9933,0.8413167151573282
53221,Milwaukee,WI,Milwaukee,42.9549,-87.9447,0.2153403157466539
53222,Milwaukee,WI,Milwaukee,43.0828,-88.0269,0.2099517416529716
53223,Milwaukee,WI,Milwaukee,43.1624,-87.9898,0.04966352997727741
53224,Milwaukee,WI,Milwaukee,43.1594,-88.0327,0.8103201683902819
53225,Milwaukee,WI,Milwaukee,43.1154,-88.0346,0.5984175630720864
53226,Milwaukee,WI,Milwaukee,43.0493,-88.0414,0.8893483128970334
53227,Milwaukee,WI,Milwaukee,42.9949,-88.0364,0.20824972565436528
53228,Milwaukee,WI,Milwaukee,42.9676,-88.0434,0.759771441441654
53233,Milwaukee,WI,Milwaukee,43.0407,-87.9357,0.9321530268263772
53234,Milwaukee,WI,Milwaukee,43.0389,-87.9065,0.317141882991389
53235,Saint Francis,WI,Milwaukee,42.9731,-87.8687,0.5676579424301864
53237,Milwaukee,WI,Milwaukee,43.0389,-87.9065,0.5185886023109019
53259,Milwaukee,WI,Milwaukee,43.0387,-87.9139,0.3336397721207922
53263,Milwaukee,WI,Milwaukee,43.0746,-88.0604,0.2119556851901998
53267,Milwaukee,WI,Milwaukee,43.044,-87.9098,0.14679514704018204
53268,Milwaukee,WI,Milwaukee,43.0385,-87.9096,0.1296686234536618
53274,Milwaukee,WI,Milwaukee,43.0389,-87.9065,0.8695481249016537
53278,Milwaukee,WI,Milwaukee,43.0389,-87.9024,0.3571864069655042
53288,Milwaukee,WI,Milwaukee,43.0406,-87.9098,0.3704768273714204
53290,Milwaukee,WI,Milwaukee,43.0373,-87.914,0.9907100738218687
53293,Milwaukee,WI,Milwaukee,43.0408,-87.9191,0.736365253485033
53295,Milwaukee,WI,Milwaukee,43.0389,-87.9065,0.7959199700953595
53401,Racine,WI,Racine,42.7272,-87.676,0.25605921874355664
53402,Racine,WI,Racine,42.7726,-87.796,0.16376721807461436
53403,Racine,WI,Racine,42.706,-87.8014,0.597910043809035
53404,Racine,WI,Racine,42.7433,-87.8053,0.9522602259708722
53405,Racine,WI,Racine,42.7161,-87.8233,0.7569450153488793
53406,Racine,WI,Racine,42.7242,-87.8551,0.607765225253377
53407,Racine,WI,Racine,42.7312,-87.7828,0.25718894705164685
53408,Racine,WI,Racine,42.7272,-87.676,0.24719165837621815
53501,Afton,WI,Rock,42.6055,-89.0704,0.9794068986069331
53502,Albany,WI,Green,42.7155,-89.4357,0.6952784558146744
53503,Arena,WI,Iowa,43.1521,-89.9386,0.20763099267364904
53504,Argyle,WI,Lafayette,42.6955,-89.8598,0.2722204111765245
53505,Avalon,WI,Rock,42.6593,-88.8307,0.9337727299827268
53506,Avoca,WI,Iowa,43.1571,-90.2889,0.5946130405972717
53507,Barneveld,WI,Iowa,43.0158,-89.9042,0.9943127268635941
53508,Belleville,WI,Dane,42.8669,-89.5377,0.5663332690920517
53510,Belmont,WI,Lafayette,42.7308,-90.3359,0.08319498748231002
53511,Beloit,WI,Rock,42.562,-89.086,0.22627651029946771
53512,Beloit,WI,Rock,42.5083,-89.0318,0.9498794170246128
53515,Black Earth,WI,Dane,43.1322,-89.739,0.16280094581090887
53516,Blanchardville,WI,Lafayette,42.8062,-89.8555,0.7266070068904087
53517,Blue Mounds,WI,Dane,43.005,-89.8345,0.4251678233118297
53518,Blue River,WI,Grant,43.2366,-90.5873,0.9026524270939664
53520,Brodhead,WI,Green,42.6111,-89.3714,0.637485509834883
53521,Brooklyn,WI,Green,42.8423,-89.3818,0.7389303980140501
53522,Browntown,WI,Green,42.5579,-89.7816,0.9038497968672607
53523,Cambridge,WI,Dane,42.9918,-89.0209,0.40575869071229886
53525,Clinton,WI,Rock,42.5535,-88.8705,0.5583892802100718
53526,Cobb,WI,Iowa,42.966,-90.3324,0.14150505979173456
53527,Cottage Grove,WI,Dane,43.0784,-89.2017,0.3149600305966759
53528,Cross Plains,WI,Dane,43.1132,-89.6397,0.6455216536650892
53529,Dane,WI,Dane,43.2424,-89.5117,0.7801375973217479
53530,Darlington,WI,Lafayette,42.6878,-90.1106,0.22514425729758947
53531,Deerfield,WI,Dane,43.0571,-89.0862,0.21087628506780998
53532,Deforest,WI,Dane,43.2478,-89.3437,0.43079898788556836
53533,Dodgeville,WI,Iowa,42.9698,-90.1404,0.7539881121696217
53534,Edgerton,WI,Rock,42.8386,-89.0642,0.6990937616303617
53535,Edmund,WI,Iowa,42.9675,-90.2646,0.2876279064205093
53536,Evansville,WI,Rock,42.7732,-89.2877,0.7950160183418986
53537,Footville,WI,Rock,42.6726,-89.2112,0.80419048430545
53538,Fort Atkinson,WI,Jefferson,42.9229,-88.8467,0.6909630196087045
53540,Gotham,WI,Richland,43.2233,-90.2915,0.8610839650617783
53541,Gratiot,WI,Lafayette,42.5759,-90.0243,0.4775400100452647
53542,Hanover,WI,Rock,42.6323,-89.1594,0.32061171323096294
53543,Highland,WI,Iowa,43.0524,-90.365,0.44326785993552376
53544,Hollandale,WI,Iowa,42.8773,-89.913,0.46449104689975296
53545,Janesville,WI,Rock,42.7355,-89.0405,0.6722421151306687
53546,Janesville,WI,Rock,42.6683,-89.0025,0.49929445091438784
53547,Janesville,WI,Rock,42.7294,-89.0301,0.7815230357548812
53548,Janesville,WI,Rock,42.6854,-89.1287,0.8144179959596104
53549,Jefferson,WI,Jefferson,43.0006,-88.8078,0.8346487099071948
53550,Juda,WI,Green,42.5679,-89.5026,0.2689840285318045
53551,Lake Mills,WI,Jefferson,43.0816,-88.9133,0.6790002117689011
53553,Linden,WI,Iowa,42.9184,-90.2797,0.45756086141269703
53554,Livingston,WI,Grant,42.9044,-90.442,0.45654980233517595
53555,Lodi,WI,Columbia,43.327,-89.5554,0.7011796656071957
53556,Lone Rock,WI,Richland,43.2208,-90.2352,0.785299344539676
53557,Lowell,WI,Dodge,43.342,-88.7873,0.8540622092090897
53558,Mc Farland,WI,Dane,43.0107,-89.2948,0.07652748019985778
53559,Marshall,WI,Dane,43.1636,-89.0753,0.69381965160398
53560,Mazomanie,WI,Dane,43.1847,-89.7636,0.8756536453261932
53561,Merrimac,WI,Sauk,43.3855,-89.6323,0.302762721185568
53562,Middleton,WI,Dane,43.1052,-89.5073,0.8418358622092763
53563,Milton,WI,Rock,42.7791,-88.9531,0.3561565747193365
53565,Mineral Point,WI,Iowa,42.8547,-90.1646,0.026001879021168905
53566,Monroe,WI,Green,42.5991,-89.6403,0.8600143851839153
53569,Montfort,WI,Grant,42.9757,-90.4447,0.012364155075998307
53570,Monticello,WI,Green,42.7415,-89.6081,0.29264751268975875
53571,Morrisonville,WI,Dane,43.2773,-89.3564,0.4146732626872873
53572,Mount Horeb,WI,Dane,43.002,-89.7414,0.9510560469777068
53573,Muscoda,WI,Grant,43.2074,-90.457,0.04850674608677075
53574,New Glarus,WI,Green,42.8143,-89.6437,0.5450408908490557
53575,Oregon,WI,Dane,42.9295,-89.387,0.1750841079729042
53576,Orfordville,WI,Rock,42.6278,-89.2533,0.5770233179684109
53577,Plain,WI,Sauk,43.2927,-90.0558,0.09113938936021282
53578,Prairie Du Sac,WI,Sauk,43.2956,-89.7452,0.15349205991285753
53579,Reeseville,WI,Dodge,43.3013,-88.8571,0.5333355737108038
53580,Rewey,WI,Iowa,42.8594,-90.3804,0.8808655704694087
53581,Richland Center,WI,Richland,43.3661,-90.4302,0.7973014463575222
53582,Ridgeway,WI,Iowa,43.0077,-89.9889,0.43322707721319986
53583,Sauk City,WI,Sauk,43.2686,-89.7418,0.4902760890224269
53584,Sextonville,WI,Richland,43.2794,-90.2876,0.8472908326741624
53585,Sharon,WI,Walworth,42.5194,-88.7265,0.8328241022008464
53586,Shullsburg,WI,Lafayette,42.5786,-90.2266,0.83042770982091
53587,South Wayne,WI,Lafayette,42.5822,-89.8888,0.5717761293789093
53588,Spring Green,WI,Sauk,43.1883,-90.0676,0.48010960635798916
53589,Stoughton,WI,Dane,42.929,-89.224,0.040077991947696234
53590,Sun Prairie,WI,Dane,43.1869,-89.2227,0.25805709509372865
53593,Verona,WI,Dane,42.9999,-89.5522,0.3947750357168083
53594,Waterloo,WI,Jefferson,43.1832,-88.9838,0.9570688870549513
53595,Dodgeville,WI,Iowa,42.9761,-90.1413,0.12464684058985576
53596,Sun Prairie,WI,Dane,43.1924,-89.2629,0.4178226360542009
53597,Waunakee,WI,Dane,43.1818,-89.4532,0.5147991377127487
53598,Windsor,WI,Dane,43.2078,-89.3418,0.9832656034760543
53599,Woodford,WI,Lafayette,42.6493,-89.8622,0.7654075566397605
53701,Madison,WI,Dane,43.0696,-89.4239,0.9582984867794401
53702,Madison,WI,Dane,43.0696,-89.4239,0.6426656505900626
53703,Madison,WI,Dane,43.0775,-89.3831,0.5037000552079818
53704,Madison,WI,Dane,43.1205,-89.3523,0.6234889649610728
53705,Madison,WI,Dane,43.073,-89.4528,0.6417235994257285
53706,Madison,WI,Dane,43.0769,-89.4094,0.33574935282708707
53707,Madison,WI,Dane,43.0696,-89.4239,0.8849711232786666
53708,Madison,WI,Dane,43.0696,-89.4239,0.49031991999438285
53711,Madison,WI,Dane,43.0356,-89.4526,0.7655867212841941
53713,Madison,WI,Dane,43.0372,-89.3971,0.8954065492879879
53714,Madison,WI,Dane,43.0977,-89.3118,0.15624423766056572
53715,Madison,WI,Dane,43.0653,-89.4,0.19714394174873606
53716,Madison,WI,Dane,43.0631,-89.3133,0.26392058233519744
53717,Madison,WI,Dane,43.0736,-89.508,0.500594598382322
53718,Madison,WI,Dane,43.0984,-89.2734,0.8938542578171228
53719,Madison,WI,Dane,43.0321,-89.4993,0.6612733758515443
53725,Madison,WI,Dane,43.0696,-89.4239,0.23741302904712414
53726,Madison,WI,Dane,43.0696,-89.4239,0.5608531055348589
53744,Madison,WI,Dane,43.0696,-89.4239,0.506866145596026
53774,Madison,WI,Dane,43.0469,-89.374,0.9932000733450238
53777,Madison,WI,Dane,43.0696,-89.4239,0.4470636587350997
53778,Madison,WI,Dane,43.0696,-89.4239,0.6202722871990812
53779,Madison,WI,Dane,43.0982,-89.3242,0.7777705121720612
53782,Madison,WI,Dane,43.0696,-89.4239,0.7308324935548244
53783,Madison,WI,Dane,43.1596,-89.2852,0.8940944241481623
